#1,const normal,��ͨ��פĬ�϶���
#2,���鶯��
#3,�ر���ͨ1
#4,�ر���ͨ2
#5,�ر���ͨ3
#6,�ر���ͨ4
#7,������ͨ1
#8,������ͨ2
#9,������ͨ3
#10,������ͨ4
#11,˫�о�ͨ1
#12,˫�о�ͨ2
#13,˫�о�ͨ3
#14,˫�о�ͨ4
#
					#方向	#0 前后 1左右 2前后上下																																																																																																																																																																																																																																																									
#主角	#受击动作	383	9999	999	99	16	shouji2	-1	1	0.1	0.3	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	383	9999	999	99	0	shouji3	-1	1	0.1	0.6	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	383	9999	999	99	0	shouji3	-1	1	0.1	0.6	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	384	9999	999	99	16	shouji1	-1	1	0.1	0.3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	384	9999	999	99	16	shouji2	-1	1	0.1	0.3	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	384	9999	999	99	0	shouji3	-1	1	0.1	0.6	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#受击动作	384	9999	999	99	0	shouji3	-1	1	0.1	0.6	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.1	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	385	9999	999	99	16	shouji	-1	1	0.1	0.3	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	385	9999	999	99	16	shouji1	-1	1	0.1	0.3	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0.2	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	385	9999	999	99	16	shouji2	-1	1	0.1	0.3	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0.2	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	385	9999	999	99	0	shouji3	-1	1	0.1	0.6	0	-3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.2	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击飞动作	386	9999	999	99	0	shouji3	-1	1	0.1	0.4	0	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.2	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#直立受击动作	1700	9999	999	99	16	shouji1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0.2	Bip01	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	1901	9999	999	99	16	shouji1	-1	1	0.02	0.15	0	-0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	1902	9999	999	99	16	shouji2	-1	1	0.02	0.15	0	-0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	1903	9999	999	99	0	shouji3	-1	1	0.02	0.15	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	1904	9999	999	99	0	shouji4	-1	1	0.02	0.303	0	-6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#技能击退动作	1905	9999	999	99	0	shouji5	-1	1	0	0.23	0	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#空中上升	1701	9999	999	99	0	jifei1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#空中下降	1702	9999	999	99	0	jifei1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#空中倒地	1703	9999	999	99	0	jidao01	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#空中倒地爬起	1704	9999	999	99	0	jidao02	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#击退持续	1705	9999	999	99	0	jifei1	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#倒地爬起	1707	9999	999	99	0	jidao02	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#向后倒地	1708	9999	999	99	0	jidao01	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#滑动停止	1709	9999	999	99	0	jifei2	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#头痛站立	701	1	999	99	0	toutongzhanli	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#左转头	702	1	999	99	0	zhuantou_zuo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#右转头	703	1	999	99	0	zhuantou_you	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#抬头	704	1	999	99	0	taitou	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#低头	705	1	999	99	0	zhuantou_xia	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#落地	706	1	999	99	0	luodi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#赤血猿王击杀	707	1	999	99	0	qte_chixueyuanwang	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#白胶击杀	708	1	999	99	0	qte_zhanshamojiao	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#摇头	709	1	999	99	0	yaotou	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#点头	710	1	999	99	0	diantou	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#摸头	711	1	999	99	0	naotou	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#作揖	712	1	999	99	0	zuoyi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#后退	713	1	999	99	0	houtui	1	1	0	0.8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#自信	714	1	999	99	0	zixin	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#看物品	715	1	999	99	0	chakan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#抱臂	716	1	999	99	0	baobi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#坐下	717	1	999	99	0	zuoxia	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#挥袖子	718	1	999	99	0	huixiuzi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#惊讶	719	1	999	99	0	jingya	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#头痛	720	1	999	99	0	chensi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#挑衅1	721	1	999	99	0	bajian	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#挑衅2	722	1	999	99	0	liangjian	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#受伤站立	723	1	999	99	0	zhanlifuxiong	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#受伤蹲下	724	1	999	99	0	dunxiafuxiong	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#指前方	725	1	999	99	0	zhiqianfang	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#交谈	726	1	999	99	0	jiaotan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#躺下	727	1	999	99	0	tangxia	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#肯定	728	1	999	99	0	kending	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#蹲下查看	729	1	999	99	0	dunxiachakan	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#沮丧	730	1	999	99	0	jusang	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#处决大型怪物	731	1	999	99	0	chujuedaxinguai	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#床上翻来覆去	732	1	999	99	0	cewo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#床上斜坐	733	1	999	99	0	xiezuo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#伸懒腰	734	1	999	99	0	shenlanyao	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#摇头	735	1	999	99	0	yaotou_1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#点头	736	1	999	99	0	diantou_1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#反对	737	1	999	99	0	fandui	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#警觉	738	1	999	99	0	jingjue	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#拿东西	739	1	999	99	0	nadongxi	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	1	Bip01 L Hand	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#拿东西	740	1	999	99	0	yongbao	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角(剧情动画)	#拿东西	741	1	999	99	0	baobao	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
#主角	#转身攻击	742	1	999	99	0	faqi_lianzhao08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																																																																																																																																								
