#怪物信息配置文件																																																																																																																																																																																																																																																															
#AI类型 3 游荡普通怪物 4无法移动怪物 5 阻挡																																																																																																																																																																																																																																																															
#血条类型 0 头顶血条 1 UI血条  2 精英 3 无血条																																																																																																																																																																																																																																																															
#性格类型  1 BOSS 2 小怪 3 阻挡 4精英																																																																																																																																																																																																																																																															
#施放规则 1 CD一到立即释放 2和距离相关 距离太近不施放 （此项配置只对普通AI有效 BOSS统一配0）																																																																																																																																																																																																																																																															
#ID 	#模型名	#prefab名	#头像路径	#名字	#受击ID	#质量系数	#AI类型	#QTE ID	#攻击范围	#物理攻击力	#魔法攻击力	#物理防御	#魔法防御	#金	#木	#水	#火	#土	#视野范围	#是否动作移动	#前动速度	#横移速度#后退速度		#转向速度	#最大灵力值	#最大生命	#攻击间隔	#性格	#观望时间	#观望距离	#连续攻击次数	#是否呼叫友军	#是否后跳	#是否横移	#是否逃跑	#逃跑血量	#求饶血量	#死亡脚本模板	#死亡脚本数据	#进入战斗喊话	#挑衅喊话	#逃跑喊话	#随机技能信息ID	#随机技能个数	#攻击技能1	#施放规则	#攻击技能2	#施放规则	#攻击技能3	#施放规则	#攻击技能4	#施放规则	#攻击技能5	#施放规则	#攻击技能6	#施放规则	#攻击技能7	#施放规则	#攻击技能8	#施放规则	#攻击技能9	#施放规则	#攻击技能10	#施放规则	#攻击技能11	#施放规则	#Buff技能	#加血技能	#掉落规则1	#掉落规则2	#掉落规则3	#掉落规则4	#掉落规则5	#灵魂球掉落规则	#红魂掉落个数	#黄魂掉落个数	#特写相机高度	#特写相机距离	#血条类型	#刷新特效	#血条高度	#死亡特效	#死亡声音	#死亡规则	#出生行为																																																																																																																																																																										
1105006	RealMesh	5013	EZGUI/Main/Gorilla	巨型傀儡（精英）	102	1	60	0	3	110	110	0	0	0	0	0	0	0	30	0	2	1	1	120	1500	13750	0	4	5	10	1	1	1	1	0	0.2	0.2	-1	-1	推山倒海！	null	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100001	20	0	1	2	1	453	2	0	0	1001	100																																																																																																																																																																										
1105007	RealMesh	5014	EZGUI/Main/Gorilla	震雷傀儡（BOSS）	102	1	21	0	3	110	110	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	29500	0	1	5	10	1	1	1	1	0	0.2	0.2	35	2007202	推山倒海！	null	null	0	0	8001	1	8002	1	8003	1	8004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	1	2	1	453	2	0	0	1001	100																																																																																																																																																																										
1105008	RealMesh	5107	EZGUI/Main/Gorilla	战争傀儡	103	1	63	0	3	69	69	45	45	0	0	0	0	0	40	0	3	1	1	120	1500	1300	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	1490	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	2	0	2	2	0	70	2	782	10070	1003	100																																																																																																																																																																										
1105009	RealMesh	5024	EZGUI/Main/Gorilla	机械傀儡	100	1	0	0	3	69	69	45	45	0	0	0	0	0	40	0	3.5	1	1	120	1500	2600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	2	0	2	2	0	70	2	671	10085	1003	100																																																																																																																																																																										
1106001	RealMesh	5015	EZGUI/Main/Gorilla	陆风扬（BOSS）	102	1	35	0	1.4	128	128	0	0	0	0	0	0	0	30	0	3	1	1	300	8000	64800	0	1	5	10	3	1	1	1	0	0.2	0.2	23	1001996	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	11003	1	11000	1	11005	1	11001	1	11004	1	11010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	70	2	0	0	1004	100																																																																																																																																																																										
1106002	RealMesh	5016	EZGUI/Main/Gorilla	熊精	100	1	78	0	4	144	144	70	70	0	0	0	0	0	30	0	2.5	1	1	120	1500	7000	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	60000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	1	2	0	70	2	0	10154	1002	100																																																																																																																																																																										
1106003	RealMesh	5017	EZGUI/Main/Gorilla	羊怪	100	1	0	0	3	144	144	70	70	0	0	0	0	0	30	0	3.5	1	1	120	1500	2800	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	1	2	0	70	2	0	10161	1002	100																																																																																																																																																																										
1106004	RealMesh	5015	EZGUI/Main/Gorilla	陆风扬（BOSS2）	102	1	37	0	1.4	128	128	0	0	0	0	0	0	0	12	0	3	1	1	300	8000	64800	0	1	5	10	3	1	1	1	0	0.2	0.2	35	4101030	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	11007	1	11008	1	11009	1	11002	1	11003	1	11010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	1	2	1	70	2	0	0	1004	100																																																																																																																																																																										
1106005	RealMesh	5021	EZGUI/Main/Gorilla	风小妖	100	1	77	0	2	144	144	70	70	0	0	0	0	0	80	0	2	1	1	120	1500	2800	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	60002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	2	2	0	-1	3	0	40019	1002	100																																																																																																																																																																										
1106006	RealMesh	5017	EZGUI/Main/Gorilla	羊怪	100	1	0	0	1.4	144	144	70	70	0	0	0	0	0	30	0	3.5	1	1	120	1500	2800	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	1	2	0	70	2	0	10161	1002	100																																																																																																																																																																										
1106007	RealMesh	5016	EZGUI/Main/Gorilla	熊精	100	1	78	0	2	144	144	70	70	0	0	0	0	0	30	0	2.5	1	1	120	1500	7000	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	60000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	1	2	0	70	2	0	10154	1002	100																																																																																																																																																																										
1106008	RealMesh	5017	EZGUI/Main/Gorilla	羊怪	100	1	0	0	1.4	144	144	70	70	0	0	0	0	0	30	0	3.5	1	1	120	1500	2800	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	0	1	2	0	70	2	0	10161	1002	100																																																																																																																																																																										
1201001	RealMesh	5073	EZGUI/Main/Gorilla	胡烈火（精英）	102	1	60	0	3	290	290	0	0	0	0	0	0	0	30	0	3	1	1	800	1500	35500	0	4	5	10	1	1	1	1	0	0.2	0.2	35	4102008	你的痛苦会让本尊快乐！	null	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100001	20	5	2	2	1	70	3	0	20056	1002	100																																																																																																																																																																										
1201002	RealMesh	5073	EZGUI/Main/Gorilla	胡烈火（剧情）	102	1	89	0	3	290	290	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	17750	0	2	5	10	1	1	1	1	0	0.2	0.2	35	3201002	你的痛苦会让本尊快乐！	null	null	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	2	1	-1	3	0	20056	1002	100																																																																																																																																																																										
1202001	RealMesh	5052	EZGUI/Main/Gorilla	铁臂猿	100	1	0	0	3	215	215	0	0	0	0	0	0	0	30	0	2.8	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	203	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	1	2	0	70	1.5	0	20135	1002	100																																																																																																																																																																										
1202002	RealMesh	5053	EZGUI/Main/Gorilla	铁臂猿	100	1	0	0	2	215	215	0	0	0	0	0	0	0	30	0	2.8	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	1	2	0	70	1.5	0	20135	1002	100																																																																																																																																																																										
1202003	RealMesh	5054	EZGUI/Main/Gorilla	铁臂猿	100	1	0	0	1.8	215	215	0	0	0	0	0	0	0	20	0	2.8	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	1	2	0	70	1.5	0	20135	1002	100																																																																																																																																																																										
1202004	RealMesh	5055	EZGUI/Main/Gorilla	赤血猿王（BOSS）	102	1	6	0	3	376	376	0	0	0	0	0	0	0	53	0	4.5	1	1	150	10000	136600	0	1	5	10	3	1	1	1	0	0.2	0.2	35	3202004	七十二变，爱情三十六计！杀杀杀！	null	null	0	0	1000	1	1001	1	1006	1	1007	1	1008	1	1009	1	1010	1	1011	1	1012	1	0	0	0	0	0	0	0	0	0	0	0	0	50	10	2	2	1	70	2	0	0	1001	100																																																																																																																																																																										
1202005	RealMesh	5076	EZGUI/Main/Gorilla	灵猿	100	1	12	0	1.8	215	215	0	0	0	0	0	0	0	25	0	2.8	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	60003	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	2	0	30073	1002	100																																																																																																																																																																										
1202006	RealMesh	5057	EZGUI/Main/Gorilla	猪妖	100	1	0	0	2.8	215	215	0	0	0	0	0	0	0	15	0	2.2	1	1	120	1500	9200	0	2	5	10	3	1	1	1	0	0.2	0.2	-1	-1	死死死死死死死！	吼吼！	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	1	2	0	70	1.5	0	20061	1002	100																																																																																																																																																																										
1202007	RealMesh	5058	EZGUI/Main/Gorilla	赤血猿王（跑石）	102	1	5	0	4	215	215	0	0	0	0	0	0	0	135	0	3	1	1	120	1600	4600	0	1	5	131	3	1	0	0	0	0.2	0.2	-1	-1	null	null	null	0	0	1100	0	1101	0	1102	0	1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	70	2	0	0	1004	100																																																																																																																																																																										
1202008	RealMesh	5070	EZGUI/Main/Gorilla	掩月宗弟子	100	1	12	0	3	215	215	0	0	0	0	0	0	0	30	0	2	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	40019	1002	100																																																																																																																																																																										
1202009	RealMesh	5075	EZGUI/Main/Gorilla	巨剑门弟子	100	1	0	0	1.8	280	280	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	30080	1002	100																																																																																																																																																																										
1202010	RealMesh	5075	EZGUI/Main/Gorilla	巨剑门弟子	100	1	0	0	1.8	280	280	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	30080	1002	100																																																																																																																																																																										
1202011	RealMesh	5074	EZGUI/Main/Gorilla	月灵	100	1	88	0	3	215	215	0	0	0	0	0	0	0	30	0	5	1	1	120	1500	4600	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	60005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	0	1002	100																																																																																																																																																																										
1203001	RealMesh	5060	EZGUI/Main/Gorilla	封岳（BOSS）	102	1	38	0	2.5	446	446	0	0	0	0	0	0	0	30	0	3	1	1	500	1500	177500	0	1	5	10	1	1	1	1	0	0.2	0.2	35	4102019	你的痛苦会让本尊快乐！	null	null	0	0	1516	1	1517	1	1511	1	1512	1	1513	1	1514	1	1510	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	10	2	2	1	70	3	0	0	1001	100																																																																																																																																																																										
1203002	RealMesh	5061	EZGUI/Main/Gorilla	巨蜘蛛（精英）	102	1	60	0	4	446	446	0	0	0	0	0	0	0	15	0	2.2	1	1	120	20000	69000	0	4	5	10	4	1	0	0	0	0.2	0.2	23	1007006	你是我的食物！	null	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100001	20	5	2	2	1	70	3	0	0	1001	100																																																																																																																																																																										
1203003	RealMesh	5062	EZGUI/Main/Gorilla	近战蜘蛛	100	1	0	0	3	260	260	0	0	0	0	0	0	0	30	0	5.5	1	1	120	1000	6500	0	2	5	10	4	1	1	1	0	0.2	0.2	-1	-1	你是我的食物！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100003	1	1	2	2	0	70	3	0	0	1001	100																																																																																																																																																																										
1203004	RealMesh	5063	EZGUI/Main/Gorilla	远程蜘蛛	100	1	12	0	20	260	260	0	0	0	0	0	0	0	30	0	2.5	1	1	120	1000	6500	0	2	5	10	4	1	0	0	0	0.2	0.2	-1	-1	你是我的食物！	null	null	0	0	1300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100003	1	1	2	2	0	70	3	0	0	1001	100																																																																																																																																																																										
1203005	RealMesh	5064	EZGUI/Main/Gorilla	掩月双骄（双环）	102	1	60	0	3	446	446	0	0	0	0	0	0	0	40	0	3	1	1	800	8000	69000	0	2	5	10	1	1	1	1	0	0.2	0.2	23	1002033	你的痛苦会让本尊快乐！	null	null	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100001	20	5	2	2	1	70	3	0	40019	1002	100																																																																																																																																																																										
1203006	RealMesh	5075	EZGUI/Main/Gorilla	巨剑门弟子	100	1	0	0	1.8	338	338	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	6500	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	30080	1002	100																																																																																																																																																																										
1203007	RealMesh	5069	EZGUI/Main/Gorilla	天阙堡弟子	100	1	0	0	1.8	260	260	0	0	0	0	0	0	0	30	0	3	1	1	120	1500	6500	0	2	5	10	1	1	1	1	0	0.2	0.2	-1	-1	你的痛苦会让本尊快乐！	null	null	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100002	1	1	2	2	0	70	3	0	20111	1002	100																																																																																																																																																																										
