#配方总表																																																																																																																																																																																																																																																														
#	#	#一对材料																																																																																																																																																																																																																																																												
#合成物品ID	#非1即0	#物品ID	#整型,数字	#物品ID	#整型,数字	#物品ID	#整型,数字																																																																																																																																																																																																																																																							
#合成物品ID	#是否是卷轴	#配置材料	#配置材料个数	#配置材料	#配置材料个数	#配置材料	#配置材料个数																																																																																																																																																																																																																																																							
1143206	0	3010026	1	3010023	1	1143101	1																																																																																																																																																																																																																																																							
1153206	0	3010027	1	3010023	1	1153101	1																																																																																																																																																																																																																																																							
1013201	0	3010028	1	3010023	1	1013101	1																																																																																																																																																																																																																																																							
1023201	0	3010049	1	3010044	1	1022201	1																																																																																																																																																																																																																																																							
1033201	0	3010049	1	3010044	1	1032201	1																																																																																																																																																																																																																																																							
1114101	0	3010029	1	3010030	1	1114001	1																																																																																																																																																																																																																																																							
1124101	0	3010031	1	3010030	1	1124001	1																																																																																																																																																																																																																																																							
1134101	0	3010032	1	3010030	1	1134001	1																																																																																																																																																																																																																																																							
1144101	0	3010033	1	3010030	1	1144001	1																																																																																																																																																																																																																																																							
1154101	0	3010034	1	3010030	1	1154001	1																																																																																																																																																																																																																																																							
1014101	0	3010035	1	3010030	1	1014001	1																																																																																																																																																																																																																																																							
1024101	0	3010035	1	3010030	1	1024001	1																																																																																																																																																																																																																																																							
1034101	0	3010035	1	3010030	1	1034001	1																																																																																																																																																																																																																																																							
1114206	0	3010036	1	3010037	1	1114101	1																																																																																																																																																																																																																																																							
1124206	0	3010038	1	3010037	1	1124101	1																																																																																																																																																																																																																																																							
1134206	0	3010039	1	3010037	1	1134101	1																																																																																																																																																																																																																																																							
1144206	0	3010040	1	3010037	1	1144101	1																																																																																																																																																																																																																																																							
1154206	0	3010041	1	3010037	1	1154101	1																																																																																																																																																																																																																																																							
1014201	0	3010042	1	3010037	1	1014101	1																																																																																																																																																																																																																																																							
1024201	0	3010042	1	3010037	1	1024101	1																																																																																																																																																																																																																																																							
1034201	0	3010042	1	3010037	1	1034101	1																																																																																																																																																																																																																																																							
1115101	0	3010043	1	3010044	1	1115001	1																																																																																																																																																																																																																																																							
1125101	0	3010045	1	3010044	1	1125001	1																																																																																																																																																																																																																																																							
1135101	0	3010046	1	3010044	1	1135001	1																																																																																																																																																																																																																																																							
1145101	0	3010047	1	3010044	1	1145001	1																																																																																																																																																																																																																																																							
1155101	0	3010048	1	3010044	1	1155001	1																																																																																																																																																																																																																																																							
1015101	0	3010035	1	3010030	1	1014101	1																																																																																																																																																																																																																																																							
1025101	0	3010049	1	3010044	1	1025001	1																																																																																																																																																																																																																																																							
1035101	0	3010049	1	3010044	1	1035001	1																																																																																																																																																																																																																																																							
1115206	0	3010050	1	3010051	1	1115101	1																																																																																																																																																																																																																																																							
1125206	0	3010052	1	3010051	1	1125101	1																																																																																																																																																																																																																																																							
1135206	0	3010053	1	3010051	1	1135101	1																																																																																																																																																																																																																																																							
1145206	0	3010054	1	3010051	1	1145101	1																																																																																																																																																																																																																																																							
1155206	0	3010055	1	3010051	1	1155101	1																																																																																																																																																																																																																																																							
1015201	0	3010063	1	3010058	1	1014201	1																																																																																																																																																																																																																																																							
1025201	0	3010056	1	3010051	1	1025101	1																																																																																																																																																																																																																																																							
1035201	0	3010063	1	3010058	1	1034201	1																																																																																																																																																																																																																																																							
1116101	0	3010057	1	3010058	1	1116001	1																																																																																																																																																																																																																																																							
1126101	0	3010059	1	3010058	1	1126001	1																																																																																																																																																																																																																																																							
1136101	0	3010060	1	3010058	1	1136001	1																																																																																																																																																																																																																																																							
1146101	0	3010061	1	3010058	1	1146001	1																																																																																																																																																																																																																																																							
1156101	0	3010062	1	3010058	1	1156001	1																																																																																																																																																																																																																																																							
1016101	0	3010063	1	3010058	1	1016001	1																																																																																																																																																																																																																																																							
1026101	0	3010035	1	3010030	1	1025101	1																																																																																																																																																																																																																																																							
1036101	0	3010035	1	3010030	1	1035101	1																																																																																																																																																																																																																																																							
4010001	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010002	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010003	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
3030009	1	5021001	1	5021002	1	5021021	1	5021022	1	5021041	1	5021042	1																																																																																																																																																																																																																																																	
3030005	1	5021003	1	5021005	1	5021007	1	5021023	1	5021025	1	5021027	1	5021043	1	5021045	1	5021047	1																																																																																																																																																																																																																																											
3030008	1	5021009	1	5021012	1	5021015	1	5021018	1	5021029	1	5021032	1	5021035	1	5021038	1	5021049	1	5021052	1	5021055	1	5021058	1																																																																																																																																																																																																																																					
4010005	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010007	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010009	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010012	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010015	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010018	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010021	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010022	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010023	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010025	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010027	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010029	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010032	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010035	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010038	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010041	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010042	0	3030001	1	3030002	1																																																																																																																																																																																																																																																									
4010043	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010045	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010047	0	3030003	1	3030004	1																																																																																																																																																																																																																																																									
4010049	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010052	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010055	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
4010058	0	3030006	1	3030007	1																																																																																																																																																																																																																																																									
1012001	0	3010007	1	3010002	1	1011001	1																																																																																																																																																																																																																																																							
1023001	0	3010007	1	3010002	1	1022001	1																																																																																																																																																																																																																																																							
1033001	0	3010007	1	3010002	1	1032001	1																																																																																																																																																																																																																																																							
1015001	0	3010014	1	3010009	1	1014001	1																																																																																																																																																																																																																																																							
1026001	0	3010014	1	3010009	1	1025001	1																																																																																																																																																																																																																																																							
1036001	0	3010014	1	3010009	1	1035001	1																																																																																																																																																																																																																																																							
1012201	0	3010049	1	3010044	1	1011201	1																																																																																																																																																																																																																																																							
1026201	0	3010063	1	3010058	1	1024201	1																																																																																																																																																																																																																																																							
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
